time_s,target_azimuth_deg,target_elevation_deg,imu_roll_deg,imu_pitch_deg,qpd_error_x,qpd_error_y
3.90000,120.05370,30.01148,4.95565,-6.36228,0.16989,-0.03492
3.91000,120.04555,30.02020,4.99986,-6.22839,0.16794,-0.05950
3.92000,119.99848,30.22031,4.88309,-6.36830,0.15988,-0.04856
3.93000,120.06517,30.11896,4.84551,-6.00296,0.15745,-0.03698
3.94000,120.11344,30.13921,4.98035,-6.22473,0.16870,-0.05083
3.95000,120.14325,30.13966,5.04352,-6.18222,0.17561,-0.06181
3.96000,120.09689,30.03343,4.82571,-6.32066,0.16923,-0.06075
3.97000,120.04179,30.10731,4.88555,-6.33768,0.15130,-0.04989
3.98000,120.09669,30.09860,4.95213,-6.30123,0.15834,-0.07104
3.99000,119.90232,30.05962,4.74554,-6.59925,0.17008,-0.03527
4.00000,119.99606,30.04176,4.50595,-6.52809,0.15498,-0.03729
4.01000,119.93847,29.97713,4.63117,-6.45472,0.14048,-0.04939
4.02000,120.06176,30.04277,4.52374,-6.53196,0.15857,-0.03253
4.03000,120.04810,30.08808,4.73491,-6.66146,0.14547,-0.02529
4.04000,119.98101,30.07955,4.43692,-6.91055,0.15088,-0.05704
4.05000,120.02293,30.17769,4.21853,-6.66196,0.16530,-0.06073
4.06000,120.09849,30.04212,4.60612,-6.78856,0.15349,-0.03697
4.07000,120.01043,30.06882,4.46241,-6.68073,0.16544,-0.05964
4.08000,119.83969,30.17405,4.68903,-6.69508,0.17965,-0.05020
4.09000,119.95385,30.05637,4.34638,-6.75977,0.15607,-0.03876
4.10000,119.79087,30.18809,4.21662,-6.58019,0.13502,-0.06484
4.11000,120.06580,30.21837,4.15082,-6.58876,0.13727,-0.04466
4.12000,120.00431,30.23292,4.15910,-6.80230,0.15656,-0.04249
4.13000,120.21106,30.08184,3.97721,-6.82982,0.15723,-0.04659
4.14000,120.18394,30.17670,4.04311,-7.15414,0.13987,-0.07029
4.15000,119.88767,30.10876,3.99335,-6.87754,0.14536,-0.04621
4.16000,120.05858,30.07142,4.13478,-6.88261,0.15443,-0.04868
4.17000,120.11886,30.06838,3.95150,-6.76713,0.14441,-0.06052
4.18000,120.15074,30.17083,4.03416,-7.00470,0.14925,-0.07854
4.19000,120.03985,30.14847,3.76570,-7.31825,0.16328,-0.05897
4.20000,120.03114,30.03911,3.42838,-7.05510,0.14632,-0.05694
4.21000,120.08269,29.81103,4.03401,-7.16713,0.15685,-0.07020
4.22000,119.97159,30.14723,3.68960,-6.91436,0.14649,-0.08786
4.23000,120.00456,30.15778,3.76796,-7.02501,0.15498,-0.06537
4.24000,120.17523,30.15994,3.59112,-7.05289,0.16686,-0.05833
4.25000,120.03701,29.94363,3.66786,-7.39010,0.15688,-0.06348
4.26000,120.09372,30.07605,3.76422,-7.20033,0.13031,-0.05828
4.27000,120.19760,30.05993,3.53007,-7.27148,0.14071,-0.04510
4.28000,120.03827,30.18559,3.51328,-7.41184,0.15826,-0.05410
4.29000,120.14033,30.21189,3.45507,-7.12343,0.12386,-0.07289
4.30000,120.10761,30.04528,3.34303,-7.36049,0.13843,-0.04349
4.31000,120.18453,30.09563,3.33917,-7.03400,0.15325,-0.06407
4.32000,120.11821,30.03757,3.50126,-7.16517,0.11764,-0.07620
4.33000,120.17464,30.05069,3.30208,-7.27798,0.14917,-0.06998
4.34000,120.12538,30.04774,3.10985,-7.31766,0.13995,-0.06637
4.35000,120.03846,30.20926,3.00516,-7.14852,0.14446,-0.07826
4.36000,120.13317,30.08446,2.91142,-7.50893,0.11589,-0.07813
4.37000,119.92593,30.16600,2.93701,-7.35834,0.15613,-0.07990
4.38000,120.06732,30.03301,2.68079,-7.54288,0.13931,-0.08909
4.39000,120.28031,30.19966,2.96544,-7.48884,0.12203,-0.08641
4.40000,120.08050,29.99693,2.94218,-7.44084,0.13325,-0.07518
4.41000,120.17692,30.08395,2.83737,-7.63500,0.13113,-0.06480
4.42000,119.99633,29.98522,3.06649,-7.32227,0.12870,-0.08153
4.43000,119.96389,30.20783,2.65025,-7.46989,0.11518,-0.06470
4.44000,119.98254,30.25336,2.95095,-7.47412,0.11869,-0.08136
4.45000,120.04809,30.00649,2.65958,-7.22618,0.11689,-0.09911
4.46000,119.96438,29.98889,2.57724,-7.81603,0.11526,-0.07121
4.47000,120.02204,30.02209,2.76052,-7.67175,0.12378,-0.08131
4.48000,120.13583,30.20395,2.38618,-7.30975,0.12185,-0.06762
4.49000,120.14111,30.08094,2.50806,-7.38695,0.10712,-0.07232
4.50000,120.10757,30.17862,2.62342,-7.65142,0.13893,-0.08829
4.51000,120.08401,30.00094,2.55946,-7.71803,0.12464,-0.07672
4.52000,119.99268,29.94169,2.62754,-7.74207,0.11735,-0.08594
4.53000,120.24806,30.11242,2.07332,-7.80449,0.11025,-0.07914
4.54000,120.04628,30.02714,2.31906,-7.46793,0.12020,-0.07866
4.55000,120.07727,30.03463,2.23387,-7.81105,0.11529,-0.08163
4.56000,120.00626,30.06615,2.44913,-7.35210,0.12496,-0.07746
4.57000,119.98913,29.98807,2.21382,-7.84057,0.11713,-0.08465
4.58000,119.88955,30.23497,1.88065,-7.64022,0.11539,-0.09937
4.59000,120.07117,30.04089,2.02019,-7.77387,0.11858,-0.09165
4.60000,120.15860,30.29431,1.60645,-7.71906,0.10940,-0.09988
4.61000,119.89827,30.05715,1.76643,-7.99539,0.09842,-0.08291
4.62000,120.00969,30.14691,1.85875,-7.82208,0.12357,-0.07690
4.63000,120.04100,30.10458,1.74197,-7.71234,0.13113,-0.10337
4.64000,119.90261,30.18143,1.67939,-7.94517,0.09133,-0.09975
4.65000,120.06583,30.06358,1.82122,-7.79727,0.08483,-0.11520
4.66000,120.20160,30.09311,1.41317,-7.45946,0.11173,-0.06370
4.67000,119.98095,30.08784,1.87622,-7.87560,0.09336,-0.12521
4.68000,120.17009,30.14169,1.65891,-7.79730,0.10441,-0.08448
4.69000,120.22785,30.03214,1.52894,-7.84666,0.11838,-0.11236
4.70000,120.00134,30.13970,1.50527,-7.59409,0.12393,-0.10756
4.71000,120.10590,30.02242,1.47237,-7.70815,0.11906,-0.10494
4.72000,119.95857,30.03989,1.36326,-7.99667,0.12956,-0.11044
4.73000,120.17327,30.11095,1.66923,-7.81119,0.10285,-0.09214
4.74000,120.03540,30.08519,1.27639,-7.80753,0.10502,-0.07864
4.75000,120.03524,30.01741,1.36662,-7.90844,0.07852,-0.08796
4.76000,120.01879,30.07803,1.13362,-8.11523,0.09323,-0.10812
4.77000,120.02377,30.05910,1.31395,-8.05795,0.09953,-0.09259
4.78000,120.10720,30.13002,1.05240,-8.10662,0.10650,-0.09515
4.79000,119.99572,30.05357,1.11264,-7.83339,0.11403,-0.09461
4.80000,120.13827,30.22205,1.19362,-8.17634,0.09025,-0.12830
4.81000,119.95154,30.14747,0.68315,-8.03593,0.11281,-0.11489
4.82000,120.00925,29.88817,1.02046,-7.71229,0.10734,-0.10538
4.83000,120.02407,29.99291,0.74092,-7.70889,0.10080,-0.09471
4.84000,120.06770,30.09631,0.94618,-7.79450,0.09204,-0.09494
4.85000,119.96244,30.06836,0.68901,-8.10152,0.10953,-0.10989
4.86000,119.97822,30.09323,0.92340,-7.73115,0.08929,-0.10609
4.87000,120.14431,29.97922,0.97792,-8.22455,0.09484,-0.12087
4.88000,120.11984,30.04216,0.30262,-8.21453,0.08455,-0.10559
4.89000,120.12403,30.07017,0.46170,-8.19225,0.07602,-0.12173
4.90000,120.13849,30.13421,0.32170,-7.96136,0.08317,-0.10801
4.91000,119.96561,30.13708,0.31949,-8.13012,0.08680,-0.09363
4.92000,119.96198,30.11549,0.48250,-7.78413,0.10140,-0.10506
4.93000,120.09428,29.94743,0.36256,-8.09525,0.07653,-0.11141
4.94000,120.17582,30.12280,0.55379,-8.18300,0.06571,-0.12948
4.95000,120.05628,30.03519,0.37297,-7.91964,0.06848,-0.11484
4.96000,120.06364,30.11076,0.38755,-7.95022,0.08296,-0.10305
4.97000,120.01394,30.06094,0.38661,-8.04157,0.07562,-0.12435
4.98000,120.02988,29.95791,0.18625,-7.97703,0.08001,-0.11434
4.99000,119.93706,30.05818,0.38702,-7.70926,0.07662,-0.10772
5.00000,120.07499,30.18513,0.15275,-7.85877,0.08260,-0.12408
5.01000,120.04917,30.26952,0.08593,-8.08260,0.08140,-0.11031
5.02000,120.07038,30.12653,0.02994,-7.71461,0.07874,-0.12076
5.03000,119.99668,30.21061,-0.07271,-8.19939,0.07411,-0.11928
5.04000,120.05616,30.03706,-0.20623,-7.98592,0.08541,-0.13109
5.05000,120.02046,29.96769,-0.16154,-7.98750,0.09817,-0.11706
5.06000,120.03708,30.04780,-0.11225,-8.16028,0.06912,-0.11771
5.07000,120.11156,30.14663,-0.60042,-8.03215,0.07511,-0.11460
5.08000,120.07356,30.12166,-0.40738,-7.93036,0.06934,-0.12925
5.09000,120.06839,30.05864,-0.46097,-8.24338,0.05149,-0.11812
5.10000,120.07814,30.11470,-0.36980,-7.85193,0.08765,-0.13171
5.11000,120.09393,29.96343,-0.39881,-8.04664,0.06923,-0.09165
5.12000,120.10571,30.03070,-0.81717,-7.79376,0.06072,-0.12130
5.13000,120.07481,30.24488,-0.71717,-7.85538,0.06215,-0.12684
5.14000,120.05120,30.12978,-0.61801,-8.11644,0.04370,-0.11086
5.15000,120.13638,30.11132,-0.73057,-7.64630,0.04421,-0.12087
5.16000,120.07722,30.12182,-0.77951,-7.89370,0.05736,-0.14157
5.17000,120.03869,30.16910,-1.06593,-8.04210,0.06687,-0.09856
5.18000,120.10951,30.15353,-0.48249,-7.77831,0.04865,-0.13604
5.19000,119.98529,30.10909,-1.12461,-7.71651,0.04556,-0.12694
5.20000,119.94795,30.24190,-0.83942,-7.67066,0.02212,-0.10362
5.21000,119.96977,30.03995,-0.80278,-7.78754,0.03986,-0.10473
5.22000,119.92969,30.15325,-1.17319,-7.80565,0.04764,-0.11084
5.23000,120.02016,30.08545,-1.23218,-7.75865,0.01605,-0.10150
5.24000,119.99059,30.05408,-1.15880,-8.04586,0.06305,-0.11159
5.25000,120.07506,30.08580,-1.17878,-8.03772,0.08859,-0.13957
5.26000,120.03012,30.02550,-1.38502,-7.78141,0.04666,-0.13540
5.27000,119.90510,30.15191,-1.32778,-7.97036,0.02302,-0.11518
5.28000,120.21574,30.17225,-1.24707,-7.89802,0.04960,-0.12191
5.29000,120.00526,30.08759,-1.53065,-8.02075,0.06138,-0.14177
5.30000,120.06428,30.04416,-1.40845,-7.35574,0.05661,-0.15430
5.31000,120.17275,29.97998,-1.87172,-7.67717,0.05222,-0.12837
5.32000,120.12928,30.01685,-1.61205,-7.99856,0.04176,-0.11765
5.33000,120.07044,30.09579,-1.81673,-7.84713,0.04839,-0.12829
5.34000,120.09354,29.99837,-1.63389,-7.44897,0.05184,-0.12446
5.35000,119.97111,30.03128,-1.78083,-7.83889,0.02188,-0.14442
5.36000,120.13239,30.07053,-1.62650,-7.68386,0.03456,-0.13858
5.37000,120.02316,29.95316,-1.72196,-7.63916,0.03524,-0.13558
5.38000,120.04850,30.08735,-1.90975,-7.78706,0.01079,-0.13155
5.39000,120.13784,30.05496,-1.86382,-7.90069,0.05560,-0.15044
5.40000,120.03323,30.13740,-2.09184,-7.72757,0.03973,-0.13559
5.41000,119.98129,30.13843,-2.02255,-7.50233,0.03133,-0.13132
5.42000,120.00573,30.09236,-2.01237,-7.97476,0.02373,-0.16093
5.43000,119.95306,30.14510,-2.22738,-7.43148,0.02578,-0.12466
5.44000,120.03671,30.08667,-2.07328,-7.95171,0.02651,-0.13230
5.45000,120.09437,30.02592,-2.34150,-7.64548,0.01836,-0.13076
5.46000,120.33346,29.95412,-2.51241,-7.71878,0.02114,-0.10630
5.47000,119.95986,30.12791,-2.28424,-7.73999,0.03385,-0.14523
5.48000,119.99493,30.06660,-2.65540,-7.59384,0.03378,-0.13925
5.49000,119.95422,30.09710,-2.42880,-7.79052,0.00917,-0.13478
5.50000,120.20458,30.05159,-2.60395,-7.61398,0.00957,-0.11301
5.51000,120.20151,30.06222,-2.48999,-7.67867,0.00793,-0.13766
5.52000,119.94265,30.13379,-2.68562,-7.52888,0.03399,-0.13562
5.53000,120.20142,29.94136,-2.46732,-7.45269,0.01463,-0.13596
5.54000,120.06697,30.06961,-2.56505,-7.44417,0.01786,-0.11582
5.55000,120.08380,30.04872,-2.84604,-7.68561,0.01351,-0.14021
5.56000,119.99225,30.10333,-2.77927,-7.46571,0.01883,-0.14969
5.57000,120.10994,30.11933,-2.80535,-7.71290,0.03266,-0.13148
5.58000,120.16451,30.11251,-2.75866,-7.40479,0.02012,-0.13928
5.59000,120.11611,30.19628,-2.57660,-7.46015,0.02161,-0.12399
5.60000,120.19938,30.11697,-2.53900,-7.41377,0.01947,-0.12203
5.61000,120.05900,30.13783,-3.06941,-7.68868,0.01655,-0.14778
5.62000,120.05047,30.03724,-2.61099,-7.51236,0.02836,-0.15055
5.63000,120.05840,30.08181,-2.97285,-7.41996,0.01298,-0.15050
5.64000,120.05782,30.09053,-3.31217,-7.22520,0.01320,-0.14139
5.65000,120.20407,29.88935,-3.10087,-7.32669,0.01502,-0.14203
5.66000,119.96881,30.14099,-3.08865,-7.36402,0.00520,-0.14347
5.67000,119.97215,30.16662,-3.15411,-6.94616,0.02145,-0.13006
5.68000,120.10014,30.04154,-3.32928,-7.34876,0.01431,-0.12964
5.69000,120.16321,30.12874,-3.35600,-7.21573,0.00562,-0.14680
5.70000,120.00305,30.25052,-3.19009,-7.23198,0.00424,-0.14988
5.71000,119.92654,30.10121,-3.38594,-7.21526,0.01009,-0.16065
5.72000,120.13649,30.08417,-3.45007,-7.22162,0.00278,-0.14871
5.73000,120.06957,30.09124,-3.43112,-7.19392,-0.00696,-0.14741
5.74000,120.10091,30.11575,-3.29754,-7.28632,-0.00081,-0.13863
5.75000,120.11823,30.22412,-3.98207,-7.50626,0.00112,-0.17836
5.76000,120.03904,30.17014,-3.47327,-6.74703,-0.02191,-0.14008
5.77000,119.99341,30.06733,-3.64405,-7.36101,-0.00012,-0.12716
5.78000,120.12024,30.21829,-3.79511,-7.03530,-0.01126,-0.13688
5.79000,120.12233,29.97165,-3.82737,-6.85618,0.00450,-0.14597
5.80000,120.13157,30.16220,-3.88174,-6.91417,-0.00310,-0.14534
5.81000,120.16461,30.02470,-4.08743,-6.87136,-0.01847,-0.12976
5.82000,120.11052,30.13531,-4.13866,-6.94086,0.00623,-0.15486
5.83000,120.12645,30.15362,-4.00144,-6.85815,-0.02877,-0.15918
5.84000,120.08116,30.15374,-4.09781,-6.52545,-0.00498,-0.16276
5.85000,120.05258,30.11152,-4.04642,-7.00519,-0.00679,-0.15412
5.86000,120.11891,30.02638,-4.42279,-7.28885,-0.01746,-0.14398
5.87000,120.01250,30.06900,-4.32324,-6.87185,-0.02113,-0.14191
5.88000,119.93757,30.03365,-4.21141,-6.60392,-0.02334,-0.14113
5.89000,120.10811,30.22488,-4.34181,-6.81239,-0.05050,-0.15273
5.90000,120.05563,30.01720,-4.30352,-6.67632,-0.02366,-0.16911
5.91000,120.01291,30.18256,-4.25930,-6.76786,-0.03307,-0.17882
5.92000,120.04975,30.10259,-4.40521,-6.66359,-0.01230,-0.13875
5.93000,120.13425,30.18817,-4.31504,-6.86709,-0.00430,-0.16400
5.94000,120.22731,29.97591,-4.48354,-6.77369,-0.01651,-0.16137
5.95000,119.98274,30.08696,-4.61032,-6.62388,-0.01744,-0.15660
5.96000,119.99114,30.14488,-4.62009,-6.70511,-0.01806,-0.13723
5.97000,120.11733,30.06449,-4.67164,-6.12207,-0.04682,-0.13952
5.98000,119.99413,30.11278,-4.72499,-6.86509,-0.02024,-0.14906
5.99000,120.00469,30.10307,-4.61934,-6.48628,-0.02498,-0.14817
6.00000,120.16382,30.10331,-4.73576,-6.46062,-0.02212,-0.12203
6.01000,120.03851,30.25614,-4.82715,-6.33840,-0.01382,-0.14308
6.02000,119.92312,30.05634,-4.83550,-6.26390,-0.04435,-0.17183
6.03000,120.11626,29.98120,-4.97859,-6.38845,-0.02489,-0.13684
6.04000,119.97357,30.07870,-4.89951,-6.37475,-0.03987,-0.15866
6.05000,120.08995,30.16186,-4.83994,-6.10698,-0.06245,-0.17039
6.06000,120.13874,30.05572,-4.82236,-6.09440,-0.05750,-0.14819
6.07000,120.14517,29.98275,-5.02685,-6.08966,-0.03823,-0.14985
6.08000,119.92407,30.10287,-5.06293,-6.12671,-0.04179,-0.16582
6.09000,120.04221,30.21071,-5.35374,-6.10655,-0.03837,-0.13486
6.10000,120.18831,30.26000,-5.15298,-6.23591,-0.04550,-0.16049
6.11000,120.03154,30.10791,-5.27278,-6.10616,-0.04334,-0.14339
6.12000,119.96108,30.05664,-5.05114,-6.04003,-0.04407,-0.15195
6.13000,120.01195,29.99947,-5.19681,-5.98501,-0.06588,-0.17176
6.14000,119.83852,30.18842,-5.61963,-5.91432,-0.04885,-0.16075
6.15000,120.16756,30.06405,-5.27282,-5.92269,-0.03054,-0.16252
6.16000,120.07173,30.17344,-5.26236,-5.84314,-0.05797,-0.16915
6.17000,120.05663,30.19859,-5.57578,-5.99742,-0.05635,-0.15733
6.18000,120.20035,29.95950,-5.67120,-6.09823,-0.06056,-0.14619
6.19000,120.02718,30.08268,-5.36256,-5.81807,-0.04542,-0.14751
6.20000,120.03387,29.93890,-5.05102,-5.83100,-0.06455,-0.14579
6.21000,120.09640,30.05059,-5.78903,-5.92855,-0.03443,-0.15117
6.22000,119.99481,30.14789,-5.56010,-5.44885,-0.05190,-0.14769
6.23000,120.04454,30.01376,-5.34910,-5.64163,-0.05651,-0.16819
6.24000,120.05301,30.14253,-5.67128,-5.60563,-0.07579,-0.13112
6.25000,119.92845,30.06878,-5.60939,-5.46907,-0.05583,-0.15820
6.26000,120.04227,30.18653,-5.63065,-5.89292,-0.04784,-0.14333
6.27000,120.06674,30.13900,-5.92365,-5.52702,-0.05282,-0.15079
6.28000,120.05172,30.00934,-5.70422,-5.61167,-0.06587,-0.17480
6.29000,119.99578,29.95135,-5.89410,-5.48225,-0.07464,-0.14497
6.30000,120.02130,30.10845,-6.06755,-5.51155,-0.07238,-0.12872
6.31000,120.04436,30.04378,-5.67931,-5.49100,-0.06893,-0.17307
6.32000,120.06675,29.95524,-5.61870,-5.33568,-0.06424,-0.14564
6.33000,120.06383,30.08101,-5.77185,-5.23665,-0.05874,-0.16317
6.34000,120.12579,30.16076,-6.13945,-5.16715,-0.07023,-0.16335
6.35000,120.06389,30.00506,-6.08174,-5.17040,-0.08542,-0.13871
6.36000,120.12842,30.09048,-5.84689,-5.00776,-0.09739,-0.15802
6.37000,119.98976,30.10704,-6.02742,-5.24124,-0.06061,-0.15606
6.38000,119.89534,29.99965,-5.97534,-5.13652,-0.07643,-0.16599
6.39000,119.93923,30.05804,-6.20809,-5.29908,-0.06650,-0.16560
6.40000,120.12026,30.19830,-6.39184,-5.19739,-0.07105,-0.12932
6.41000,120.06851,30.04349,-5.75236,-5.03504,-0.07721,-0.16046
6.42000,120.12867,30.13938,-6.17291,-4.95137,-0.08287,-0.15995
6.43000,120.12990,30.06198,-6.10461,-5.15726,-0.07918,-0.15703
6.44000,120.05176,30.01881,-6.19597,-4.90969,-0.08235,-0.16948
6.45000,120.20631,30.25630,-6.57308,-4.84951,-0.07948,-0.15659
6.46000,119.98495,30.09665,-6.27438,-5.03094,-0.09901,-0.15257
6.47000,120.13202,30.00336,-6.62067,-4.80290,-0.09117,-0.16179
6.48000,120.07005,30.09953,-6.55519,-4.74228,-0.07690,-0.15637
6.49000,120.09129,30.19894,-6.28547,-5.06437,-0.06479,-0.16003
6.50000,120.03360,30.01735,-6.27697,-4.87352,-0.08318,-0.16538
6.51000,120.17067,30.10191,-6.67270,-4.79285,-0.09598,-0.15018
6.52000,119.99421,30.37892,-6.56299,-4.41415,-0.07383,-0.16377
6.53000,120.01813,30.06706,-6.62824,-4.51111,-0.09130,-0.18269
6.54000,120.13144,30.22478,-6.31255,-4.39390,-0.09693,-0.18291
6.55000,120.17185,30.15888,-6.61535,-4.47360,-0.08809,-0.14076
6.56000,120.01342,30.05862,-6.67058,-4.40012,-0.07836,-0.16666
6.57000,120.06324,30.11754,-6.74578,-4.29488,-0.09060,-0.14820
6.58000,120.11382,30.07034,-6.85995,-4.10910,-0.09756,-0.15121
6.59000,120.23741,30.13496,-6.79383,-4.30516,-0.09446,-0.16603
6.60000,120.08166,30.05224,-6.63285,-4.35418,-0.11173,-0.16885
6.61000,120.10882,30.12658,-6.57010,-4.35984,-0.08665,-0.17687
6.62000,120.14725,30.11673,-6.73493,-4.16021,-0.09094,-0.16056
6.63000,120.01470,30.04225,-6.82649,-4.15454,-0.10625,-0.17695
6.64000,119.96095,30.12486,-6.87119,-3.94674,-0.10067,-0.17788
6.65000,120.14459,30.03732,-6.79353,-3.98987,-0.08439,-0.15913
6.66000,120.04809,30.14019,-7.02677,-4.28660,-0.09535,-0.15061
6.67000,120.10178,30.07830,-7.00349,-3.77615,-0.09407,-0.15036
6.68000,120.15141,30.17585,-7.16402,-4.00701,-0.12716,-0.13449
6.69000,120.25870,30.05427,-7.18733,-3.78682,-0.10018,-0.18150
6.70000,120.21691,30.00542,-7.18992,-4.07080,-0.10376,-0.19164
6.71000,120.02147,29.99576,-6.98893,-3.47309,-0.11870,-0.16573
6.72000,120.14238,30.09115,-6.83283,-3.75537,-0.10348,-0.16064
6.73000,120.20262,30.12638,-7.22075,-3.48638,-0.09417,-0.17091
6.74000,120.10320,29.98928,-7.22942,-3.37405,-0.09907,-0.16737
6.75000,120.08631,30.00107,-7.07077,-3.59192,-0.12130,-0.15707
6.76000,120.03273,30.07458,-7.26479,-3.57869,-0.09620,-0.17262
6.77000,120.01450,30.21161,-7.31807,-3.45770,-0.12903,-0.16231
6.78000,120.19660,29.93379,-7.15787,-3.49788,-0.12211,-0.14272
6.79000,120.08398,30.05382,-7.33941,-3.58733,-0.11376,-0.16287
6.80000,120.09444,30.01612,-7.28808,-3.26466,-0.10579,-0.18612
6.81000,119.97185,30.11556,-7.21437,-3.49955,-0.13576,-0.17746
6.82000,120.03612,30.19330,-6.90177,-3.16583,-0.10587,-0.17197
6.83000,119.94078,30.16893,-7.47901,-3.45905,-0.11602,-0.16784
6.84000,119.88386,30.05608,-7.37375,-2.98768,-0.11957,-0.15328
6.85000,120.02442,30.12704,-7.45726,-2.98416,-0.14826,-0.15790
6.86000,120.13046,30.18473,-7.04099,-3.23495,-0.12515,-0.14173
6.87000,120.08364,30.13954,-7.39578,-3.12848,-0.12810,-0.16269
6.88000,119.97947,29.97498,-7.32954,-2.93611,-0.11933,-0.16645
6.89000,120.04655,30.05336,-7.45286,-2.71985,-0.13227,-0.15441
6.90000,120.05488,30.22863,-7.37701,-2.90413,-0.12195,-0.17434
6.91000,120.13401,30.12101,-7.31461,-3.10048,-0.13458,-0.15559
6.92000,120.10468,30.05595,-7.58228,-2.66440,-0.12806,-0.17137
6.93000,120.02314,30.07690,-7.56958,-2.59278,-0.11738,-0.15259
6.94000,120.07508,30.09534,-7.66038,-2.77555,-0.14824,-0.15949
6.95000,119.86394,30.13378,-7.41768,-2.81969,-0.12240,-0.14816
6.96000,119.96274,30.08907,-7.64700,-2.67949,-0.13383,-0.14476
6.97000,120.07828,30.05007,-7.47692,-2.75164,-0.13674,-0.17809
6.98000,119.95477,29.99236,-7.61377,-2.50384,-0.12912,-0.15907
6.99000,120.10576,30.08757,-7.44138,-2.24115,-0.13648,-0.15061
7.00000,120.01915,30.20183,-7.61972,-2.48385,-0.11748,-0.16064
7.01000,120.08955,30.14958,-7.40893,-1.95898,-0.09826,-0.15741
7.02000,119.92793,29.96865,-7.35780,-2.61651,-0.13107,-0.15939
7.03000,120.07393,30.01448,-7.51386,-2.19457,-0.13938,-0.15887
7.04000,120.09236,29.93170,-7.80312,-2.17967,-0.13933,-0.16444
7.05000,120.29862,30.08719,-7.48392,-2.31697,-0.12540,-0.15700
7.06000,120.08125,30.06407,-7.75023,-2.01507,-0.13928,-0.15232
7.07000,120.11135,30.21950,-7.66787,-2.12942,-0.13564,-0.17159
7.08000,120.15254,29.99897,-7.48679,-2.36985,-0.11981,-0.15077
7.09000,120.00290,30.15837,-7.53560,-2.12381,-0.14543,-0.17158
7.10000,120.17338,30.30613,-7.82141,-2.16035,-0.15230,-0.16591
7.11000,120.17805,30.13385,-7.83637,-2.14244,-0.14557,-0.14417
7.12000,120.09203,30.11997,-7.76021,-2.29347,-0.15572,-0.17235
7.13000,120.16752,30.26683,-7.85632,-1.73312,-0.15007,-0.15205
7.14000,120.08337,30.04574,-7.63502,-1.69761,-0.16374,-0.15432
7.15000,120.09909,30.16855,-7.99432,-1.43434,-0.14028,-0.14107
7.16000,120.19564,30.07117,-7.82822,-1.86342,-0.15428,-0.15727
7.17000,120.02467,30.17852,-7.73930,-1.59058,-0.15411,-0.14977
7.18000,120.13303,30.22446,-7.94852,-1.52022,-0.13616,-0.14442
7.19000,120.18319,30.12333,-7.97155,-1.62889,-0.12402,-0.13734
7.20000,120.05944,30.09509,-8.25529,-1.35926,-0.14863,-0.15952
7.21000,120.14436,30.07448,-7.69801,-1.77550,-0.15357,-0.15073
7.22000,119.94409,30.06650,-8.04651,-1.41593,-0.16539,-0.16840
7.23000,120.06542,30.18560,-7.65552,-1.14777,-0.14829,-0.15926
7.24000,120.13244,30.13515,-8.12512,-1.39163,-0.14299,-0.14575
7.25000,120.10088,30.01997,-7.93751,-1.41272,-0.13659,-0.16248
7.26000,120.11928,29.98858,-8.07065,-1.24988,-0.17601,-0.14660
7.27000,120.20070,30.11787,-7.88014,-1.33606,-0.15612,-0.18578
7.28000,120.10662,30.00490,-8.21072,-1.26243,-0.14140,-0.13171
7.29000,120.06367,30.21269,-8.23377,-1.01167,-0.15411,-0.15196
7.30000,120.16388,29.97717,-7.90721,-0.89122,-0.13556,-0.15346
7.31000,120.02328,30.11966,-8.12073,-0.96779,-0.16179,-0.13999
7.32000,120.00116,30.11125,-7.92605,-0.84005,-0.15296,-0.16687
7.33000,119.94277,29.99050,-7.90286,-0.82016,-0.13661,-0.14895
7.34000,120.04849,30.09015,-7.94892,-0.93826,-0.15586,-0.14405
7.35000,120.14686,30.07275,-8.21898,-0.97070,-0.15907,-0.13375
7.36000,120.08749,30.05564,-7.99774,-0.57510,-0.16160,-0.12186
7.37000,120.17885,29.96349,-8.08124,-0.83652,-0.15633,-0.14149
7.38000,119.89180,30.25240,-7.88009,-0.40108,-0.14290,-0.14994
7.39000,120.13200,30.33197,-7.75266,-0.85476,-0.15669,-0.14680
